product_id|key|value
173|Plug|3.5mm + RCA
173|BT range|10m
173|Compativibility|iOS & Android
173|Ota (Over-the-Air) software updates|TRUE
173|Weight|4.25kg
174|Bt zucnik|TRUE
174|Power|1x30W 2x15W
174|Frequency|45 - 20 000Hz
174|Analog controls|TRUE
174|Marshall Bluetooth App|TRUE
174|Sensitivity|(DB/MW): 95 dB @ 1 m
174|Bass-Reflex|TRUE
174|Bluetooth v5.2|TRUE
174|Plug|3.5mm
174|BT range|10m
174|Compativibility|iOS & Android
174|Impedance|4 Ω
174|Battery|Lithium polymer
175|BT speaker|TRUE
175|Power|1x20W 2x8W
175|Frequency range|52-20 000 Hz
175|Sensitivity (DB/MW)|100.4 dB @ 1 m
175|Bass-Reflex|TRUE
175|Waterproof|IPX2
175|Bluetooth v5.0|TRUE
175|Battery|20+ hours
175|Quick filling|TRUE
175|Charging time|2.5h
175|BT range|10m
175|Weight|2.5kg
176|A wireless mouse|TRUE
176|Resolution|1000dpi
176|3 Buttons|TRUE
176|2.4GHz|TRUE
177|Bt headphones|TRUE
177|Frequency|20Hz - 20 000Hz
177|Sensitualities (DB/MW)|99 dB SPL (100mV @ 1KHz)
177|Impedance|32 Ω
177|Time of work|80+ hours
177|Wireless filling|TRUE
177|Quick filling|TRUE
177|Charging time|3 hours
177|Bluetooth 5.0|TRUE
177|Cable connection|3.5mm AUX plug
177|Reach|10m
177|Weight|165g
178|Mouse|TRUE
178|Resolution|800/1200/1600/2400 DPI
178|LED|TRUE
178|USB|TRUE
179|A wireless mouse|TRUE
179|Resolution|1000dpi
179|3 Buttons|TRUE
179|2.4GHz|TRUE
180|Optical mouse|TRUE
180|Resolution|1000 dpi
180|3 Buttons|TRUE
181|HDMI cable|TRUE
181|(2) HDMI 19-PIN MALE|TRUE
181|Length|1m
182|HDMI cable|TRUE
182|(2) HDMI 19-PIN MALE|TRUE
182|Length|1m
183|Optical mouse|TRUE
183|Resolution|1000 dpi
183|3 Buttons|TRUE
184|Mousepad|TRUE
184|Dimension|400 x 320 x 3 mm (15.75 x 12.6 x 0.12 in)
185|LED  LCD holder|TRUE
185|"For LED or LCD TVs 32 ""-55"""|TRUE
185|Maximum weight 40kg|TRUE
185|Vesa 400x400|TRUE
185|-15 ° to +5 ° TILT  ± 60 ° swivel  ± 3 °|TRUE
186|USB cable|TRUE
186|USB Standard - A male on USB standard - A female|TRUE
186|Connects to USB cable to a maximum of 5m (16 ft.)|TRUE
186|Supports up to 480 Mbps|TRUE
186|Hi-Speed ​​USB for ultra-fast data transfer rates with data degradation|TRUE
187|A wireless mouse|TRUE
187|Resolution|1000dpi
187|3 Buttons|TRUE
187|2.4GHz|TRUE
188|LED  LCD holder|TRUE
188|"For LED or LCD TVs 37 ""-70"""|TRUE
188|Maximum weight 50kg|TRUE
188|Vesa 600x400|TRUE
188|-20 ° to +10 ° Tilt  and 180 ° swivel|TRUE
189|Network cable|TRUE
189|Length|7.5m
190|Network cable|TRUE
190|Length|10m
191|HDMI cable|TRUE
191|Support HDMI Ethernet channel  return audio channel  3D video  4K screen and Deep Color|TRUE
191|Supports up to 100Mbps speed|TRUE
191|4K resolution supports a resolution of 1080p video wider; up to 1080p resolution in 3D and Deep Color|TRUE
191|Up to 10.2gbps 340MHz bandwidth|TRUE
192|HDMI cable|TRUE
192|Support HDMI Ethernet channel  return audio channel  3D video  4K screen and Deep Color|TRUE
192|Supports up to 100Mbps speed|TRUE
192|4K resolution supports a resolution of 1080p video wider; up to 1080p resolution in 3D and Deep Color|TRUE
192|Up to 10.2gbps 340MHz bandwidth|TRUE
193|HDMI cable|TRUE
193|Nicknamed with dual protection|TRUE
194|HDMI cable|TRUE
194|Cable length|1.8m
195|HDMI cable|TRUE
195|Cable length|3m
196|Bicycle holder|TRUE
197|BT speaker|TRUE
197|Power|1x40W 2x15W 1x10W
197|Frequency range|40-20 000 Hz
197|Sensitivity (DB/MW)|102 db @ 1 m
197|Bass-Reflex|TRUE
197|Waterproof|IPX2
197|Bluetooth v5.0|TRUE
197|Battery|20+ hours
197|Quick filling|TRUE
197|Charging time|2.5h
197|BT range|10m
197|Plug|3.5mm
197|Weight|4.9kg
198|LCD holder|TRUE
198|"For LCD TVs a size 14 ""-60"""|TRUE
198|Maximum weight 35kg|TRUE
198|Vesa -75-100-200-300-400|TRUE
199|Maximum weight|20 kg
199|Measuring units|g/kg/ib
199|Screen|LCD 5.2 x 2.3cm
199|White backlight|TRUE
199|HOLD function|TRUE
199|Tare function|TRUE
199|An indicator of a weak battery and overload|TRUE
199|Batteries|2 x AAA
200|Room antenna|TRUE
200|Compatibility|DVB-T DVB-T HD DVB-T2 HEVC DAB + Radio Signals
200|Reception range|VHF + UHF (174 ~ 230 MHz 470 ~ 694 MHz)
200|Power|5V via USB cable included (to connect to a USB TV or decoder plugin)
201|BT speaker|TRUE
201|Power|1x10W
201|Frequency range|100-20 000 Hz
201|Sensitivity (DB/MW)|82 dB SPL @ 1 m
201|Waterproof|TRUE
201|Bluetooth v5.1|TRUE
201|Battery|15+ hours
201|Quick filling|TRUE
201|Charging time|3h
201|BT range|10m
201|Marshall Bluetooth App|TRUE
201|Compatibility|iOS & Android
201|Ota (Over-the-Air) software updates|TRUE
201|Weight|0.31kg
202|Bt zucnik|TRUE
202|Power|1x90W 2x15W 2x15W (deep medium high tones)
202|Frequency|35–20 000Hz
202|Analog controls|TRUE
202|Marshall Bluetooth App|TRUE
202|Sensitivity|(DB/MW): 100.5 dB @ 1 m
202|Bass-Reflex|TRUE
202|Bluetooth v5.2|TRUE
202|Plug|3.5mm + RCA + HDMI
202|BT range|10m
202|Compativibility|iOS & Android
202|Ota (Over-the-Air) software updates|TRUE
202|Weight|7.45kg
203|BT speaker|TRUE
203|Power|1x10W
203|Frequency range|100-20 000 Hz
203|Sensitivity (DB/MW)|82 dB SPL @ 1 m
203|Waterproof|TRUE
203|Bluetooth v5.1|TRUE
203|Battery|15+ hours
203|Quick filling|TRUE
203|Charging time|3h
203|BT range|10m
203|Marshall Bluetooth App|TRUE
203|Compatibility|iOS & Android
203|Ota (Over-the-Air) software updates|TRUE
203|Weight|0.31kg
204|Room antenna|TRUE
204|Compatibility|TNT HD DVB-T DVB-T2 HEVC DAB+ signals.
204|Reception range|VHF + UHF (174 ~ 230MHz 470 ~ 694MHz)
204|Net weight|0.27kg
204|Product dimensions|175 x 175 x 35mm
205|Spray for cleaning LCD screens|TRUE
205|Microfiber cloth|TRUE
206|TV TV holder from 40 to 82 inches|TRUE
206|Vesa 200-300-400|TRUE
206|Easy movement-vertical orientation|TRUE
206|With rubber protection|TRUE
207|TV TV holder|from 40 to 80 inches
207|Vesa|200-300-400
207|Easy movement|TRUE
207|Vertical orientation|TRUE
207|With rubber protection|TRUE
208|Type of devices|LG TVs
208|No programming is required|TRUE
208|All available original features|TRUE
208|Learn function|TRUE
208|Thanks to the rubber body is protected in case of falls and bumps|TRUE
208|Built -in to prevent battery insertion in the wrong way|TRUE
208|Powerful infrared signal|TRUE
208|Batteries are not included|2 x 1.5V AAA /LR03
209|LCD holder|TRUE
209|"For LCD TVs a size 14 ""-60"""|TRUE
209|Maximum weight 35kg|TRUE
209|Vesa -75-100-200-300-400|TRUE
210|Fixed TV TV holder|from 40 to 82 inches.
210|Vesa|200-300-400.
210|With rubber protection|TRUE
211|Type of devices|Sony TVs
211|No programming is required|TRUE
211|All available original features|TRUE
211|Thanks to the rubber body is protected in case of falls and bumps|TRUE
211|Built -in to prevent battery insertion in the wrong way|TRUE
211|Powerful infrared signal|TRUE
211|Batteries are not included (2 x 1.5V AAA /LR03)|TRUE
212|Rotating TV TV holder|From 40 to 82 inches.
212|Vesa|400-200-100-200.
212|Easy movement|TRUE
212|Vertical orientation|TRUE
212|With rubber protection|TRUE
213|Rotating TV TV holder from 40 to 82 inches|TRUE
213|Vesa 400x200|TRUE
213|Easy height-vertical orientation|TRUE
213|With rubber protection|TRUE
214|TV TV holder|from 40 to 82 inches
214|Vesa|200-300-400
214|Easy movement|TRUE
214|Vertical orientation|TRUE
214|With rubber protection|TRUE
215|TV TV holder|from 26 to 40 inches
215|Vesa|75-100-200
215|Less movement|TRUE
215|Vertical orientation|TRUE
215|With rubber protection|TRUE
216|Type of devices|Samsung TVs
216|No programming is required|TRUE
216|All available original features|TRUE
216|Learn function|to obtain signals from other remote controls
216|Opportunity to control SoundBars and domestic audio systems|TRUE
216|Thanks to the rubber body is protected in case of falls and bumps|TRUE
216|Built -in to prevent battery insertion in the wrong way|TRUE
216|Powerful infrared signal|TRUE
216|Batteries are not included|2 x 1.5V AAA /LR03
217|Bike holder|TRUE
218|LCD/PDP holder|TRUE
218|"For LCD TVs 26-40 """|TRUE
218|Maximum weight 25kg|TRUE
218|Distance from wall 76-389mm|TRUE
218|Horizontal rotation|90°
218|Tilt|+20°/-5°
219|TV TV holder from 26 to 40 inches|TRUE
219|Vesa 50-75-100-200|TRUE
219|Easy height-vertical orientation|TRUE
220|LCD/PDP holder|TRUE
220|"For LCD TVs 32-77 """|TRUE
220|Distance from the wall|85mm
220|Maximum weight|45kg
220|Horizontal rotation|20°
220|Vertical rotation|10°
220|Vesa|200-300-400mm
221|LCD/PDP holder|TRUE
221|"For LCD TVs 40-65 """|TRUE
221|Maximum weight 35kg|TRUE
221|Distance from wall 53-262mm|TRUE
221|Horizontal rotation|35°
221|Tilt|+10°/-5°
222|TV holder|from 40 to 65 inches
222|Vesa|200-300-400-200
222|Easy height-vertical orientation|TRUE
223|LCD holder|TRUE
223|"For LCD TVs in size 37 ""-50"""|TRUE
223|Maximum weight 45kg|TRUE
223|Vesa 400|TRUE
223|Distance from wall 15mm|TRUE
224|LCD/PDP holder|TRUE
224|"For LCD TVs 40-65 """|TRUE
224|Maximum weight 60kg|TRUE
224|Distance from wall 15mm|TRUE
225|TV holder|from 26 to 40 inches.
225|Vesa|50-75-100-200.
225|Easy height-vertical orientation|TRUE
226|2+1 PC speakers|TRUE
226|Power|2x 3W 10W subwoofer
226|USB + SD CARD + FM|TRUE
226|Frequency|50Hz - 18 kHz
226|4 Ohm|TRUE
227|A wall bracket for a bicycle|TRUE
227|Maximum permissible weight|30kg.
227|Opportunity to lock|TRUE
228|Bike holder|TRUE
229|Wall Bicycle Bicycle for Front Wheel|TRUE
229|Maximum permissible weight|30kg.
230|TV TV holder|from 50 to 82 inches
230|Vesa|300-400-600
230|Easy movement|TRUE
230|Vertical orientation|TRUE
230|With rubber protection|TRUE
231|A fixed TV holder|from 50 to 82 inches.
231|Vesa|300-400-600.
231|With rubber protection|TRUE
232|TV TV holder from 50 to 82 inches|TRUE
232|Vesa 300-400-600|TRUE
232|Easy height-vertical orientation|TRUE
232|With rubber protection|TRUE
233|Trimmer 6 in 1|TRUE
233|High quality steel knives|TRUE
233|Included accessories|TRUE
233|Trimmer|TRUE
233|Trimmer for nose and ears|TRUE
233|4x combs|TRUE
233|Battery charge time|16 hours
233|Time of use|60 minutes
234|Portable speaker|TRUE
234|USB power supply|TRUE
235|Speaker|TRUE
235|Power|6W (2x3W)
235|Connection|USB Type a
235|Surround Sound|2.0 channel
235|Frequency|90Hz-20KHz
235|Cable length|83cm
235|3.5mm Aux in|TRUE
236|Headphones|TRUE
236|Connection|3.5mm jack
236|Impedance|32Ω
236|Microphone|TRUE
236|Cable length|1.2m
236|Compatibility|Mac Nintendo Switch PC Phones with A 3.5mm Jack PS4 Xbox One
237|BT speaker|Power: 20W x 1 10W x 1
237|Bluetooth v5.3|TRUE
237|Waterproof|IPX7
237|Battery|12h
237|Charging time|3.5h
237|Battery capacity|4000mAh up to 12 hours playtime
237|Charge Port|Type c
237|Wireless Range|10m
238|A pad of a natural anti -sliding tire|TRUE
238|Surface optimized for precise and fast movements|TRUE
238|Fit all the sensitivity and mouse sensors|TRUE
238|The size fits the keyboard and mouse|TRUE
238|Dimensions|930 x 350 x 430 mm
240|Portable speaker|TRUE
240|Color|black
240|Lighting|TRUE
240|Input plugins|Bluetooth/USB/Aux/Microphone/Memory Card/FM Radio
240|Outputs|6.35mm Aux 8 Ohm 30W or 3.5mm Headphone Jack
240|Bluetooth|V.5.0
240|FM radio|TRUE
240|FM Radio Frank|88-108 MHz
240|USB|USB Type a Female
240|Microphone|wireless
240|Microphone Frank|100Hz - 16 kHz
240|Microphone battery|2 alkaline 1.5V
240|Sound tuning|TRUE
240|Speaker power|Speaker: 30watt 2.Speaker: 10 Watt
240|Speaker diameter|first speaker-17cm 2 speaker-2cm
240|Battery|7.4V 3000mAh lithium ionic
240|Duration of charging battery|2-4 batteries
240|Cable length|100cm
240|Weight|5.80kg
240|Size|300x265x565mm
241|Post -speaker speaker|TRUE
241|Color|black
241|Lighting|LED
241|Input gates|USB/TF/FM
241|Battery|3.7V 2400mAh 30W
241|USB/TF/FM|TRUE
241|A wireless microphone|TRUE
241|Remote control|TRUE
241|Power|30W
241|Bluetooth/USB/TF/FM|TRUE
242|Monitor|TRUE
242|Screen|24” (60.9cm) FHD 165Hz
242|Resolution|1920x1080
242|Contrast ratio static|3 000: 1
242|Curved Screen 1500r|TRUE
242|Aspect Ratio|16: 9
242|Brightness|350cd/m2
242|Reaction time|1/4ms
242|Supported colors|16.7m
242|AMD Freesync ™ Premium|TRUE
242|Angle of visibility|178°/178°
242|2 x HDMI|TRUE
242|1 x dp|TRUE
242|1x headphone|TRUE
243|BT speaker|Power: 20W x 1 10W x 1
243|Bluetooth v5.3|TRUE
243|Waterproof|IPX7
243|Battery|12h
243|Charging time|3.5h
243|Battery capacity|4000mAh up to 12 hours playtime
243|Charge Port|Type c
243|Wireless Range|10m
244|Wireless mouse|TRUE
244|DPI|1600
244|6 buttons|TRUE
244|Frequency|2.4 GHz
245|Headphones|TRUE
245|Connection|3.5mm jack
245|Impedance|32Ω
245|Microphone|TRUE
245|Cable length|1.2m
245|Compatibility|Mac Nintendo Switch PC Phones with A 3.5mm Jack PS4 Xbox One
246|Soundbar|TRUE
246|LED lighting|TRUE
246|Battery|1800mAh
246|POWER|USB DC 5V/1A
246|Frequency|60Hz - 20 kHz
246|TF Card (Max 32 GB)|TRUE
246|USB|TRUE
246|FM Radio|TRUE
246|Aux|TRUE
246|Bluetooth|TRUE
247|Speaker|TRUE
247|Color|black
247|LED|7 colors
247|CONNECTION|USB-3.5mm
247|Frank|20Hz - 20kHz
247|Power|3W x 2W
247|Volume changing buttons|TRUE
247|Dimensions|142x90x86mm
248|Voltage|5V
248|Power|3wx2ch
248|Color|Black
248|CONNECTION|USB-Aux
248|RGB lighting|Yes
248|Frank|200Hz-18kHz
248|Impecement|4 Ohm
248|Length|128x84x75mm
248|Compatible devices|computer mp3 mp4 tablet and phone
249|Portable speaker|TRUE
249|Aluminum box|TRUE
249|Power|5W
249|Bluetooth CSR4.0|TRUE
249|Mikro USB|TRUE
249|Noise level|75db
250|Speaker|TRUE
250|Multimedia subwoofer system|TRUE
250|2.1 CH|TRUE
250|Power|25 W
250|USB|TRUE
250|Fm|TRUE
250|Bluetooth|TRUE
251|Portable speaker|TRUE
251|Power|60W
251|Support|USB
251|Microphone for karaoke|TRUE
252|BT speaker|TRUE
252|Bluetooth|TRUE
252|USB|TRUE
252|Aux|TRUE
252|Micro SD|TRUE
252|Reach|10m
252|Frequency|200Hz-20KHz
252|Bluetooth 5.0|TRUE
252|Battery|3.7V/1200mAh
252|LED lighting|TRUE
253|Portable speaker|TRUE
253|Power|15W
253|Mikrofon|TRUE
253|Aux|TRUE
253|USB|TRUE
253|Tf|TRUE
253|Bluetooth|TRUE
253|RGB-LED|TRUE
253|Battery|3.7V1200mAh
254|BT speaker|TRUE
254|Power|RMS 12W (6W + 3WX2)
254|LED lighting|TRUE
254|BT/TF/CARD/USB/FM RADIO|TRUE
254|Frequency|45Hz - 18kHz
255|Soundbar|TRUE
255|Channels|2.1ch
255|Bluetooth|TRUE
255|USB|TRUE
255|Aux|TRUE
255|Tf|TRUE
256|PC|TRUE
256|Processor|Intel Core i5-11400f
256|Graphics|Asus Dual-GTX1650-O4GD6-P-V2
256|RAM|16GB 3200MHz DDR4
256|Disk (storage)|1TB PCIE M.2 2280 NVME
256|Power|M500 500W
256|Housing|Fighter V310
256|Without an operating system|TRUE
257|PC|TRUE
257|Processor|Intel i5-12400f 6-cores total threads 12 up to 4.40 GHz
257|Graphics|AMD Radeon™ RX 6600 8GB
257|RAM|Kingston 16GB DDR4 3200MHz
257|Disk (storage)|Kingston 1TB PCIE M.2 2280 NVME
257|Power|M600 600W
257|Housing|MS Fighter V310
257|Without an operating system|TRUE
258|Headphones|TRUE
258|Connection|3.5mm jack
258|Impedance|32Ω
258|Microphone|TRUE
258|Cable length|1.2m
258|Compatibility|Mac Nintendo Switch PC Phones with A 3.5mm Jack PS4 Xbox One
259|PC|TRUE
259|Processor|Intel Core i5-11400f
259|Graphics|AMD Radeon™ RX 6600 8GB
259|RAM|16GB DDR4 3200MHz
259|Disk (storage)|1TB Kingston NV2 PCIE M.2 2280 NVME
259|Power|M600 600W
259|Housing|MS Armor V315
259|Without an operating system|TRUE
260|PC|TRUE
260|Processor|Intel® Core™ i5-12400f (2.5 GHz base frequency up to 4.4 GHz 18 MB Intel® Smart Cache 6 cores 12 strands)
260|Graphics|Nvidia® GeForce RTX™ 3050 8GB GDDR6
260|RAM|16GB DDR4 3200MHz
260|Disk (storage)|1TB SSD PCIE M.2 NVME
260|Power|500W
260|Without an operating system|TRUE
261|Action camera|TRUE
261|Display|2”
261|Wi-fi|TRUE
261|Microphone|TRUE
261|Battery|Polymer Lithium (1050 mAh)
261|Charging time|1.5h
261|Dimensions|59.4 x 30.8 x 41.3mm
262|Bt headphones|TRUE
262|Frequency|20Hz - 20kHz
262|Power|20 MW
262|Bluetooth V.5.2|TRUE
262|Reach|10m
262|Battery|25h (ANC up to 15h)
262|Battery charging|2h
262|Battery capacity|300mAh
262|Active Noise Cancelling|TRUE
262|Microphone|TRUE
262|Charging entry|Type-C
263|Cooler|TRUE
263|Backlight|TRUE
263|Adjustable height|7 levels of tilt
263|Power|4.5 W
263|Dimensions|410 x 270 x 34 mm
263|USB ports|2
264|BT speaker|TRUE
264|Power|5W
264|Bluetooth v5.0|TRUE
264|FM Radio|TRUE
264|MicroSD|TRUE
264|USB-A|TRUE
264|Battery|3h
264|Charging time|3h
264|Battery capacity|1200mAh
265|PC|TRUE
265|Processor|Intel i7-14700KF 20-Cores 33MB Cache Up to 5.60 GHz
265|Graphics|Nvidia Asus Dual-RTX4060-O8G
265|RAM|Kingston 32GB DDR4 3200MHz
265|Disk (storage)|Kingston 1TB PCIE M.2 2280 NVME
265|Power|M700 700W
265|Housing|MS Armor V710
265|Without an operating system|TRUE
266|Network cable|TRUE
266|Length|0.5m
266|Category|6
267|Wifi router|TRUE
267|Wireless|IEEE 802.11B IEEE 802.11G IEEE 802.11N
267|Wireless Securit|WEP/WPA-PSK/WPA2-PSK Encryption
267|LAN|10/100Mbps
267|Frequency|2.4 - 2 4835GHz
267|Speed|300Mbps
267|2x LAN|TRUE
267|Antennas|2 x 5dbi
268|Network cable|TRUE
268|Length|15m.
268|Category|CAT6
269|Network cable|TRUE
269|Length|20m
269|Category|6
270|Network cable|TRUE
270|Length|1m
270|Category|6
271|Laptop|TRUE
271|Display|15.6” (39.6cm)
271|Resolution|(1920x1080) FHD IPS 300Nits Anti-Glare
271|Chipset|Intel® SOC Platform
271|Processor|Intel® Core™ i5-13335u 10C (2p + 8e) / 12t P-core 1.3 / 4.6GHz e-core 0.9 / 3.4GHz 12MB
271|Graphics|Integrated Intel® Iris® XE Graphics
271|RAM|16GB Soldered LPDDR5-4800
271|Disk (storage)|512GB SSD M.2 2242 PCIE® 4.0x4 NVME®
271|Gates|1x Card Reader 1x HDMI® 1.4 1x Headphone / Microphone Combo Jack (3.5mm) 1x Power Connector 1X USB-C. 3
271|Without an operating system|TRUE
271|Audio|High Definition (HD) Audio
271|Speaker|Stereo Speakers 1.5W X2 Optimized with Dolby® Audio™
271|Camera|HD 720p with privacy shutter
271|Battery|47Wh
271|Charger|65W Round Tip (3-Pin)
272|Network cable|TRUE
272|Length|10m
272|Category|6
273|Network cable|TRUE
273|Length|2m
273|Category|6
274|Laptop|TRUE
274|Gift - Active Stylus SA200H|TRUE
274|Display|14.0” (35.5cm)
274|Resolution|WUXGA (1920 x 1200) IPS Touch Screen 60Hz 300nits
274|Processor|AMD RYZEN 5 7530U Mobile Processor 2.0GHz (6-core/12-thread 16MB CACHE up to 4.5 GHz)
274|Graphics|AMD Radeon Graphics
274|RAM|16GB DDR4
274|Disk (storage)|512GB M.2 NVME PCIE 3.0 SSD
274|LED backlit|TRUE
274|Operating system|Windows 11 Home
274|Wi-Fi 6e (802.11Ax) (Dual Band) 2*2 + Bluetooth 5.3|TRUE
274|1080p FHD camera with privacy shutter|TRUE
274|Fingerprint|TRUE
274|Gates|1x USB 2.0 Type-A 1x USB 3.2 Gen 2 Type-A 1X USB 3.2 Gen 2 Type-C Support Display / Power Delivery 1x HDMI 2.1 TMDS 1x 3.5mm Combo Audio Jack 1x DC-IN
274|Audio|Smart amp technology
274|Built -in speakers|TRUE
274|Built -in microphone|TRUE
274|Battery|50whrs 3S1p 3-Cell Li-ion
274|45W AC Adapter|TRUE
275|Multistarler 12 in 1|TRUE
275|Steel knives that are sharpened|TRUE
275|12 accessories for face  hair and body|TRUE
275|Accessories that can be washed|TRUE
275|Bondsense technology|TRUE
275|For wet and dry use|TRUE
275|Time of use|120min.
275|Charging time|60min.
275|Quick filling|5min.
275|Power|5W
275|No lubrication is required|TRUE
275|An empty battery indicator|TRUE
275|An indicator for a full battery|TRUE
275|Charging indicator|TRUE
275|Included accessories|Trimer nasal and ears shaving body with a skin protector steel precise trimmer 2 x haircuts adjustable comb: 3-7mm 3 x hair combs 1 body comb pouch cleaning brush USB-A (Adapner is not included)
276|Laptop|TRUE
276|Display|15.6” (39.6 cm)
276|Resolution|(1920 x 1080) FHD LED
276|Processor|AMD RYZEN™ 5 7520U
276|Graphics|AMD Radeon™ Graphics
276|RAM|16GB LPDDR5
276|Disk (storage)|512GB PCIE NVME SSD
276|Without an operating system|TRUE
276|Wireless|2x2 AX+BT
276|Camera|HD TNR Camera
276|Battery|40Wh Li-ion
276|Charger|45W
277|PC|TRUE
277|Processor|AMD RYZEN 5 5600X 6-CORES up to 4.60 GHz
277|Graphics|AMD Radeon™ RX 6600 8GB
277|RAM|Kingston 16GB DDR4 3200MHz
277|Disk (storage)|Kingston 1TB PCIE M.2 2280 NVME
277|Power|M600 600W
277|Housing|MS Fighter V315
277|Without an operating system|TRUE
278|PC|TRUE
278|Processor|Intel i5-13400f 10-cores up to 4.60 GHz
278|Graphics|Asus Dual-RTX4060-O8G
278|RAM|16GB 3200MHz DDR4
278|Disk (storage)|1TB PCIE M.2 2280 NVME
278|Power|M700 700W
278|Housing|MS Fighter V315
278|Without an operating system|TRUE
279|PC|TRUE
279|Processor|Intel Core i5-12400f
279|Graphics|ASUS TUF-GTX1650-O4GD6-P-V2
279|RAM|16GB 3200MHz DDR4
279|Disk (storage)|1TB PCIE M.2 2280 NVME
279|Power|M500 500W
279|Housing|Fighter V315
279|Without an operating system|TRUE
280|Laptop|TRUE
280|Display|15.6” (39.6cm)
280|Resolution|(1920 x 1080) FHD Anti-Glare 250 Nits 45% NTSC
280|Processor|Intel® Core™ i3-1215u (up to 4.4 GHz with Intel® Turbo Boost Technology 10 MB L3 Cash 6 Core 8 threads)
280|Graphics|Intel® UHD Graphics
280|RAM|8GB DDR4 3200 MHz
280|Disk (storage)|256 GB PCIE® NVME™ SSD
280|Operating system|None (freedos)
280|Camera|720p HD
280|Audio|Dual Stereo Speakers Dual Array Microphones
280|Wifi|Realtek RTL8822CE 802.11A/B/G/N/AC (2x2) Wi-Fi® and Bluetooth® 5 Wireless Card
280|Gates|1 SuperSpeed ​​USB Type-C® 5Gbps Signaling Rate 2 Superspeed USB Type-A 5Gbps Signaling Rate 1 HDMI 1.4B 1 RJ-45 1 AC Smart Pin 1 Headphone/MicroPhone Combo Combo Combo
280|POWER|HP Smart 45 W External Ac Power Adapter
280|Battery|3-Cell 41 why-ion
281|PC|TRUE
281|Processor|Intel Core i5-12400f
281|Graphics|Nvidia® GeForce RTX 3060 OC EDITION 12GB GDDR6
281|RAM|16GB DDR4 3200MHz
281|Disk (storage)|1TB NV2 PCIE M.2 2280 NVME
281|Power|500W
281|Housing|MS Fighter V315
281|Without an operating system|TRUE
282|Laptop|TRUE
282|Display|15.6” (39.4 cm)
282|Resolution|(1920 x 1080) FHD IPS Slimbezel
282|Processor|Intel® Core™ i5-1135g7
282|Graphics|NVIDIA® GEFORCE® MX450 2GB GDDR5
282|RAM|12GB DDR4
282|Disk (storage)|256GB PCIE NVME SSD
282|Without an operating system|TRUE
282|Wireless|2x2 AX+BT
282|Camera|HD camera with 2mic.
282|Battery|48Wh Li-ion
282|Charger|65W
283|Headphones|TRUE
283|Frequency|20Hz - 20kHz
283|Connection|3.5mm
283|Cable length|1.5m
283|Microphone|TRUE
284|Igra|TRUE
284|Za|TRUE
284|Nintendo Switch|TRUE
284|World of Final Fantasy Maxima|TRUE
284|Ciab|TRUE
285|Laptop|TRUE
285|Display|15.6” (39.6cm)
285|Resolution|(1920x1080) FHD IPS
285|Chipset|Intel SOC Platform
285|Processor|Intel Core i3-1215u (6 cores 8 threads 3.30GHz base up to 4.40GHz Max 10MB cache)
285|Graphics|Integrated Intel Uhd Graphics
285|RAM|8GB DDR4 3200 MHz
285|Disk (storage)|256GB SSD M.2 2242 PCIE 3.0x4 nvme
285|Gates|1 x USB 2.0 1 x USB 3.2 Gen 1 1 x USB 3.2 GEN 1 (Data Transfer Support Power Delivery 3.0 and DisplayPort 1.2) 1 x HDMI 1.4B 1 X Card Reader 1 x Headphone Headphones/microphone (3.5mm) 1 x power outlet
285|Without an operating system|TRUE
